,id,preferredName,firstName,lastName,affiliation,coAuthors,articleCount,trends,bioParagraphs,publicTopic,terms,photoUrl
137,37087233221,C. M. Khaled Saifullah,C M Khaled,Saifullah,University of Saskatchewan,"[37605301700, 37602021900]",1,"[{'year': '2019', 'numRecords': 1}]",,"application program interfaces,learning (artificial intelligence),query processing,software development management,software libraries,software reusability,source code (software),","[{'term': 'application program interfaces', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'query processing', 'numRecords': 1}, {'term': 'software development management', 'numRecords': 1}, {'term': 'software libraries', 'numRecords': 1}, {'term': 'software reusability', 'numRecords': 1}, {'term': 'source code (software)', 'numRecords': 1}]",
138,37591593000,Zhenchang Xing,Zhenchang,Xing,Australian National University,"[38229947400, 37085811286, 37087116120, 37085403060, 38548217200, 37085786421, 37085879993, 37087116184, 37297166100, 37085496776, 37085566897, 37278815200, 37085817056, 37086248069, 37085785501, 37087060920, 37085574685, 37276628600, 37086160554, 37085480935, 37271303800, 37087996287, 37087996033, 37295773400, 37590959600, 38070308700, 37265546500, 38630333100, 37279612600, 37085417484, 37086521072, 37086361886, 37085578093, 37539488900, 37087235172, 37085995108, 37085482925, 37087994800, 37087996127, 37086521797, 37086362301, 37085480954, 37399959800, 37292540400, 37086709965, 37085568977, 37086466811, 37826643000, 37085576658, 38509942300, 37086523602, 37085493646, 37086000143, 37403200800, 38240371700, 37281395600, 37086144771, 38241157800, 37086524203, 37293508800, 38237396100, 37086361578, 37085742328, 37309355700, 37085454747, 37279646700, 38240039300, 37086524192, 37086947196, 37086524063, 37085578864, 37291637300, 37274373600, 38238021400]",48,"[{'year': '2010', 'numRecords': 1}, {'year': '2011', 'numRecords': 6}, {'year': '2012', 'numRecords': 3}, {'year': '2013', 'numRecords': 6}, {'year': '2014', 'numRecords': 1}, {'year': '2015', 'numRecords': 7}, {'year': '2016', 'numRecords': 10}, {'year': '2017', 'numRecords': 1}, {'year': '2018', 'numRecords': 8}, {'year': '2019', 'numRecords': 5}]","['Zhenchang Xing is a senior lecturer at the research school of computer science, Australian National University, Australia. His research interests include software engineering and human-computer interaction. His work combines software analytics, behavioral research methods, data mining techniques, and interaction design to understand how developers work, and then build recommendation or exploratory search systems for the timely or serendipitous discovery of the needed information.']","application program interfaces,software maintenance,Internet,Web sites,computer science education,data mining,feature extraction,graph theory,public domain software,question answering (information retrieval),search engines,text analysis,Android (operating system),Java,authoring systems,computer aided instruction,convolutional neural nets,human computer interaction,image recognition,information retrieval,interactive systems,learning (artificial intelligence),multimedia systems,natural language processing,neural nets,","[{'term': 'application program interfaces', 'numRecords': 1}, {'term': 'software maintenance', 'numRecords': 12}, {'term': 'Internet', 'numRecords': 3}, {'term': 'Web sites', 'numRecords': 2}, {'term': 'computer science education', 'numRecords': 2}, {'term': 'data mining', 'numRecords': 3}, {'term': 'feature extraction', 'numRecords': 2}, {'term': 'graph theory', 'numRecords': 2}, {'term': 'public domain software', 'numRecords': 4}, {'term': 'question answering (information retrieval)', 'numRecords': 3}, {'term': 'search engines', 'numRecords': 1}, {'term': 'text analysis', 'numRecords': 3}, {'term': 'Android (operating system)', 'numRecords': 1}, {'term': 'Java', 'numRecords': 1}, {'term': 'authoring systems', 'numRecords': 1}, {'term': 'computer aided instruction', 'numRecords': 1}, {'term': 'convolutional neural nets', 'numRecords': 1}, {'term': 'human computer interaction', 'numRecords': 1}, {'term': 'image recognition', 'numRecords': 1}, {'term': 'information retrieval', 'numRecords': 5}, {'term': 'interactive systems', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 4}, {'term': 'multimedia systems', 'numRecords': 1}, {'term': 'natural language processing', 'numRecords': 2}, {'term': 'neural nets', 'numRecords': 2}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/32/8812877/8283605/xing-2802916-small.gif
139,37087234812,Stephan Lukasczyk,Stephan,Lukasczyk,University of Passau,[],1,"[{'year': '2019', 'numRecords': 1}]",,"formal specification,program diagnostics,program testing,programming languages,system monitoring,","[{'term': 'formal specification', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'programming languages', 'numRecords': 1}, {'term': 'system monitoring', 'numRecords': 1}]",
140,37550110300,Nazareno Aguirre,N.,Aguirre,UNRC,"[38132331300, 37312642400, 37085999423, 37072302000, 37086163870, 37085881243, 37072566200, 37086164259, 37688737000, 37085359439, 37313118700, 38016132200, 38181048800, 37560782100, 38252085300, 37870900900, 37086159279, 37391207900, 37284045400, 37086715963, 37086463329, 37072482600, 37282706900, 37550110800, 37086461492, 37318867700, 37086159178, 37085882104, 37072349500, 37086461983, 38202566800, 37086277373, 37395618900, 37072390500, 37284864900, 37086161597]",16,"[{'year': '2002', 'numRecords': 1}, {'year': '2005', 'numRecords': 1}, {'year': '2013', 'numRecords': 2}, {'year': '2014', 'numRecords': 1}, {'year': '2015', 'numRecords': 2}, {'year': '2016', 'numRecords': 1}, {'year': '2017', 'numRecords': 2}, {'year': '2018', 'numRecords': 4}, {'year': '2019', 'numRecords': 2}]","['Nazareno M. Aguirre received the PhD degree from King’s College\n London, University of London, United Kingdom. He is currently an associate professor at the Computer Science\n Department, University of Rio Cuarto, Argentina, and a researcher of the Argentinian National Council for Scientific\n Research (CONICET). His research interests include the foundations of software engineering, and formal techniques\n applied to software analysis.']","program testing,data structures,formal specification,formal verification,program debugging,Java,computability,formal logic,genetic algorithms,learning (artificial intelligence),maximum likelihood estimation,neural nets,object-oriented programming,pattern classification,program diagnostics,risk analysis,software maintenance,systems analysis,specification languages,temporal logic,program verification,automatic test pattern generation,computer science education,constraint satisfaction problems,distributed processing,","[{'term': 'program testing', 'numRecords': 1}, {'term': 'data structures', 'numRecords': 1}, {'term': 'formal specification', 'numRecords': 4}, {'term': 'formal verification', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 2}, {'term': 'Java', 'numRecords': 1}, {'term': 'computability', 'numRecords': 4}, {'term': 'formal logic', 'numRecords': 1}, {'term': 'genetic algorithms', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'maximum likelihood estimation', 'numRecords': 1}, {'term': 'neural nets', 'numRecords': 1}, {'term': 'object-oriented programming', 'numRecords': 1}, {'term': 'pattern classification', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'risk analysis', 'numRecords': 1}, {'term': 'software maintenance', 'numRecords': 1}, {'term': 'systems analysis', 'numRecords': 1}, {'term': 'specification languages', 'numRecords': 3}, {'term': 'temporal logic', 'numRecords': 3}, {'term': 'program verification', 'numRecords': 2}, {'term': 'automatic test pattern generation', 'numRecords': 1}, {'term': 'computer science education', 'numRecords': 1}, {'term': 'constraint satisfaction problems', 'numRecords': 1}, {'term': 'distributed processing', 'numRecords': 1}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/32/7156214/7004061/aguir-small.gif
141,37086842777,Qiang Hu,Qiang,Hu,Kyushu University,"[37086105481, 37087233505, 37086958122, 37086803095, 37087235413, 37086956653, 37086128415, 37087233900, 37085795499]",3,"[{'year': '2018', 'numRecords': 1}, {'year': '2019', 'numRecords': 2}]",,"learning (artificial intelligence),neural net architecture,Big Data,Python,Web sites,data visualisation,feedforward neural nets,graph theory,program debugging,program testing,programming environments,recurrent neural nets,software engineering,software tools,source code (software),","[{'term': 'learning (artificial intelligence)', 'numRecords': 3}, {'term': 'neural net architecture', 'numRecords': 2}, {'term': 'Big Data', 'numRecords': 1}, {'term': 'Python', 'numRecords': 1}, {'term': 'Web sites', 'numRecords': 1}, {'term': 'data visualisation', 'numRecords': 1}, {'term': 'feedforward neural nets', 'numRecords': 1}, {'term': 'graph theory', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'programming environments', 'numRecords': 1}, {'term': 'recurrent neural nets', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}, {'term': 'software tools', 'numRecords': 1}, {'term': 'source code (software)', 'numRecords': 1}]",
142,37086136489,Camilo Escobar-Velásquez,Camilo,Escobar-Vélasquez,Universidad de los Andes,"[37598376400, 38342748100, 37087233150, 37087114812]",3,"[{'year': '2017', 'numRecords': 1}, {'year': '2019', 'numRecords': 2}]",,"mobile computing,Android (operating system),program testing,data privacy,operating systems (computers),program verification,public domain software,security of data,smart phones,software tools,","[{'term': 'mobile computing', 'numRecords': 3}, {'term': 'Android (operating system)', 'numRecords': 2}, {'term': 'program testing', 'numRecords': 2}, {'term': 'data privacy', 'numRecords': 1}, {'term': 'operating systems (computers)', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}, {'term': 'public domain software', 'numRecords': 1}, {'term': 'security of data', 'numRecords': 1}, {'term': 'smart phones', 'numRecords': 1}, {'term': 'software tools', 'numRecords': 1}]",
143,37087235225,Reza Ahmadi,Reza,Ahmadi,Queen's University,"[37299778400, 37087052320]",1,"[{'year': '2019', 'numRecords': 1}]",,"Unified Modeling Language,finite state machines,program testing,program verification,","[{'term': 'Unified Modeling Language', 'numRecords': 1}, {'term': 'finite state machines', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}]",
144,37087231910,Qiyi Tang,Qiyi,Tang,Imperial College London,"[37314214100, 37087233602]",1,"[{'year': '2019', 'numRecords': 1}]",,"Java,data analysis,data visualisation,virtual machines,","[{'term': 'Java', 'numRecords': 1}, {'term': 'data analysis', 'numRecords': 1}, {'term': 'data visualisation', 'numRecords': 1}, {'term': 'virtual machines', 'numRecords': 1}]",
145,37087235091,Yuexing Wang,Yuexing,Wang,Tsinghua University,"[37086843034, 37085548381, 37087230782, 37087233014]",1,"[{'year': '2019', 'numRecords': 1}]",,"C language,data flow analysis,","[{'term': 'C language', 'numRecords': 1}, {'term': 'data flow analysis', 'numRecords': 1}]",
146,37087232295,Jiayi Zhu,Jiayi,Zhu,East China Normal University,"[37087224680, 37087226679, 37087231165, 37936348000, 37302077700, 37087233694, 37087226635]",1,"[{'year': '2019', 'numRecords': 1}]",,"formal verification,railway communication,railway safety,railways,","[{'term': 'formal verification', 'numRecords': 1}, {'term': 'railway communication', 'numRecords': 1}, {'term': 'railway safety', 'numRecords': 1}, {'term': 'railways', 'numRecords': 1}]",
147,37087233150,Michael Osorio-Riaño,Michael,Osorio-Riaño,Universidad de los Andes,"[37086136489, 38342748100]",1,"[{'year': '2019', 'numRecords': 1}]",,"data privacy,mobile computing,program testing,","[{'term': 'data privacy', 'numRecords': 1}, {'term': 'mobile computing', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}]",
148,37087231166,Shuyao Jiang,Shuyao,Jiang,"Fudan University, China",[],1,"[{'year': '2019', 'numRecords': 1}]",,"Java,language translation,learning (artificial intelligence),neural nets,public domain software,software engineering,","[{'term': 'Java', 'numRecords': 1}, {'term': 'language translation', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'neural nets', 'numRecords': 1}, {'term': 'public domain software', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}]",
149,37314214100,Cyrille Artho,C.,Artho,KTH Royal Institute of Technology,"[37086087261, 37727917500, 37085350213, 37933339000, 38189577000, 37680644200, 37079169400, 37085538412, 37085748854, 37295426300, 37281753300, 37284972600, 37085875212, 37864506800, 37086147229, 37314213200, 37073986000, 37299850300, 37606962400, 37085591929, 37087233602, 37562270400, 37085500243, 37281839200, 37085803114, 37085640526, 37693674600, 37085430192, 37314428700, 37322210400, 37561975400, 37877930400, 37313776600, 37087231910, 37375007700, 37592223500, 37085589146, 37085753554, 37086145128, 37391847800, 37085365382]",30,"[{'year': '2001', 'numRecords': 1}, {'year': '2006', 'numRecords': 1}, {'year': '2007', 'numRecords': 3}, {'year': '2008', 'numRecords': 2}, {'year': '2009', 'numRecords': 2}, {'year': '2011', 'numRecords': 1}, {'year': '2012', 'numRecords': 1}, {'year': '2013', 'numRecords': 1}, {'year': '2014', 'numRecords': 3}, {'year': '2015', 'numRecords': 7}, {'year': '2016', 'numRecords': 6}, {'year': '2017', 'numRecords': 1}, {'year': '2019', 'numRecords': 1}]","[""Cyrille Artho compared different approaches for finding faults in multithreaded programs in his master's thesis. Later in his PhD thesis, he continued his search for such defects, earning his Doctorate at ETH Zurich. During that research, he spent two summers at the Computational Sciences Division of the NASA Ames Research Center. After graduation he was at NII, Tokyo, for two years, and then moved to AIST. His main interests include software verification and software engineering. He currently holds the position of a senior researcher at AIST Amagasaki, Japan. His most recent work covers the analysis of networked systems, using software model checking and test case generation.""]","program testing,Java,data analysis,greedy algorithms,Internet,application program interfaces,combinatorial mathematics,computability,constraint handling,data mining,data visualisation,distributed databases,formal verification,public domain software,software fault tolerance,software libraries,storage management,text analysis,virtual machines,program diagnostics,program verification,multi-threading,cache storage,checkpointing,client-server systems,","[{'term': 'program testing', 'numRecords': 10}, {'term': 'Java', 'numRecords': 8}, {'term': 'data analysis', 'numRecords': 2}, {'term': 'greedy algorithms', 'numRecords': 2}, {'term': 'Internet', 'numRecords': 1}, {'term': 'application program interfaces', 'numRecords': 1}, {'term': 'combinatorial mathematics', 'numRecords': 1}, {'term': 'computability', 'numRecords': 2}, {'term': 'constraint handling', 'numRecords': 1}, {'term': 'data mining', 'numRecords': 1}, {'term': 'data visualisation', 'numRecords': 1}, {'term': 'distributed databases', 'numRecords': 1}, {'term': 'formal verification', 'numRecords': 4}, {'term': 'public domain software', 'numRecords': 1}, {'term': 'software fault tolerance', 'numRecords': 2}, {'term': 'software libraries', 'numRecords': 1}, {'term': 'storage management', 'numRecords': 1}, {'term': 'text analysis', 'numRecords': 1}, {'term': 'virtual machines', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 7}, {'term': 'program verification', 'numRecords': 6}, {'term': 'multi-threading', 'numRecords': 4}, {'term': 'cache storage', 'numRecords': 3}, {'term': 'checkpointing', 'numRecords': 3}, {'term': 'client-server systems', 'numRecords': 3}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/32/6815702/6645368/6645368-photo-2-source-small.gif
150,37085668055,Ana-Maria ?utîi,Ana-Maria,?utîi,"Dept. of Math. & Comput. Sci., Eindhoven Univ. of Technol., Eindhoven, Netherlands",[],1,"[{'year': '2015', 'numRecords': 1}]",,"formal specification,statistical analysis,","[{'term': 'formal specification', 'numRecords': 1}, {'term': 'statistical analysis', 'numRecords': 1}]",
151,37086105481,Sen Chen,Sen,Chen,Nanyang Technological University,"[37086953368, 37086943813, 37086804401, 37086852526, 37087233505, 37086842777, 37086958122, 37086949579, 38183357200, 37087235413, 37086803095, 37073986000, 37085888100, 37087995182, 37086802759, 37087996141, 37086944014, 37086941479, 37086128415, 37086102306, 37086537539, 37086092141, 37085795499, 37085357893]",8,"[{'year': '2016', 'numRecords': 1}, {'year': '2018', 'numRecords': 1}, {'year': '2019', 'numRecords': 6}]",,"Android (operating system),mobile computing,learning (artificial intelligence),graphical user interfaces,invasive software,program testing,neural net architecture,neural nets,pattern classification,program compilers,program debugging,program diagnostics,program verification,security of data,smart phones,software engineering,software maintenance,source code (software),","[{'term': 'Android (operating system)', 'numRecords': 5}, {'term': 'mobile computing', 'numRecords': 5}, {'term': 'learning (artificial intelligence)', 'numRecords': 4}, {'term': 'graphical user interfaces', 'numRecords': 2}, {'term': 'invasive software', 'numRecords': 2}, {'term': 'program testing', 'numRecords': 2}, {'term': 'neural net architecture', 'numRecords': 1}, {'term': 'neural nets', 'numRecords': 1}, {'term': 'pattern classification', 'numRecords': 1}, {'term': 'program compilers', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}, {'term': 'security of data', 'numRecords': 1}, {'term': 'smart phones', 'numRecords': 1}, {'term': 'software engineering', 'numRecords': 1}, {'term': 'software maintenance', 'numRecords': 1}, {'term': 'source code (software)', 'numRecords': 1}]",
152,38181048800,Marcelo Fabian Frias,Marcelo Fabian,Frias,ITBA,"[38132331300, 37550110300, 37085999423, 37072302000, 37086163870, 37085881243, 37072566200, 37086164259, 37085359439, 37560782100, 38252085300, 37870900900, 37086159279, 37391207900, 37284045400, 37086463329, 37072482600, 37550110800, 37086461492, 37086159178, 37072349500, 37086461983, 37086277373, 37395618900, 37072390500, 37284864900, 37086161597]",11,"[{'year': '2005', 'numRecords': 1}, {'year': '2013', 'numRecords': 3}, {'year': '2015', 'numRecords': 1}, {'year': '2017', 'numRecords': 1}, {'year': '2018', 'numRecords': 3}, {'year': '2019', 'numRecords': 2}]","['Marcelo F. Frias is currently a professor of computer science at the\n Buenos Aires Institute of Technology and a researcher at CONICET. His research interests include formal logic and\n universal algebra, to relational methods and their application for (semi-)automated software validation and\n verification. He is a member of IFIP Working Group 2.2.']","program testing,data structures,formal specification,program debugging,Java,computability,formal logic,formal verification,genetic algorithms,learning (artificial intelligence),maximum likelihood estimation,neural nets,object-oriented programming,pattern classification,risk analysis,systems analysis,program verification,specification languages,automatic test pattern generation,constraint satisfaction problems,parallel processing,program diagnostics,program interpreters,software prototyping,software quality,","[{'term': 'program testing', 'numRecords': 1}, {'term': 'data structures', 'numRecords': 1}, {'term': 'formal specification', 'numRecords': 2}, {'term': 'program debugging', 'numRecords': 2}, {'term': 'Java', 'numRecords': 1}, {'term': 'computability', 'numRecords': 4}, {'term': 'formal logic', 'numRecords': 1}, {'term': 'formal verification', 'numRecords': 1}, {'term': 'genetic algorithms', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'maximum likelihood estimation', 'numRecords': 1}, {'term': 'neural nets', 'numRecords': 1}, {'term': 'object-oriented programming', 'numRecords': 1}, {'term': 'pattern classification', 'numRecords': 1}, {'term': 'risk analysis', 'numRecords': 1}, {'term': 'systems analysis', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 2}, {'term': 'specification languages', 'numRecords': 2}, {'term': 'automatic test pattern generation', 'numRecords': 1}, {'term': 'constraint satisfaction problems', 'numRecords': 1}, {'term': 'parallel processing', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program interpreters', 'numRecords': 1}, {'term': 'software prototyping', 'numRecords': 1}, {'term': 'software quality', 'numRecords': 1}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/32/7156214/7004061/frias-small.gif
153,37087226679,Yihao Huang,Yihao,Huang,East China Normal University,"[37087224680, 37087231165, 37936348000, 37302077700, 37087233694, 37087225498, 37087226635, 37087232295]",2,"[{'year': '2019', 'numRecords': 2}]",,"embedded systems,formal specification,formal verification,program verification,railway communication,railway safety,railways,","[{'term': 'embedded systems', 'numRecords': 1}, {'term': 'formal specification', 'numRecords': 1}, {'term': 'formal verification', 'numRecords': 1}, {'term': 'program verification', 'numRecords': 1}, {'term': 'railway communication', 'numRecords': 1}, {'term': 'railway safety', 'numRecords': 1}, {'term': 'railways', 'numRecords': 1}]",
154,37086840772,Hui Liu,Hui,Liu,Beijing Institute of Technology,"[37086697548, 37086818464, 37087231994, 37086340746, 37086942546, 37086943453, 37086412882, 37086840049]",3,"[{'year': '2019', 'numRecords': 3}]","['Hui Liu received the B.S. degree in control science from Shandong University, in 2001, the M.S. degree in computer science from Shanghai University, in 2004, and the Ph.D. degree in computer science from Peking University, in 2008. He was a Visiting Research Fellow with the Centre for Research on Evolution, Search and Testing (CREST), University College London, U.K. He is currently a Professor with the School of Computer Science and Technology, Beijing Institute of Technology, China. He is particularly interested in software refactoring, AI-based software engineering, and software quality. He is also interested in developing practical tools to assist software engineers. He served on the program committees and organizing committees of prestigious conferences, such as the ICSME, RE, ICSR, and COMPSAC. He is serving as an Associate Editor for the IEEE Access and IET Software and a Guest Editor for Empirical Software Engineering and the Journal of Systems and Software.']","software engineering,crowdsourcing,human factors,learning (artificial intelligence),recommender systems,","[{'term': 'software engineering', 'numRecords': 2}, {'term': 'crowdsourcing', 'numRecords': 1}, {'term': 'human factors', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'recommender systems', 'numRecords': 1}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/6287639/8600701/8709685/liu-2915604-small.gif
155,37602021900,Chanchal K. Roy,Chanchai K.,Roy,"Department of Computer Science, University of Saskatchewan, Saskatoon, SK, Canada","[37085457100, 38542420500, 37591233700, 37605301700, 38246097400, 37085767752, 37679503100, 37085366177, 37086851837, 37085877492, 37299779500, 37306109900, 37871407400, 37297125800, 38230095100, 37085635049, 37933561300, 37349591800, 37314241800, 37413042000, 37086524207, 37085496744, 37086524210, 38489141500, 37591284000, 38539082100, 37282311300, 37265159500, 37681719800, 37086944939, 37399959800, 37267686000, 38253415700, 37085500868, 37086043333, 37968866900, 37086963046, 37072435500, 38232452700, 37085458430, 37072043200, 38490477500, 37605393900, 37591258800, 37267666000, 38258251400, 37085473999, 37085877264, 37264882300, 37834155100, 37604627000, 37087233221, 37085391150, 37398664500, 37086361290, 37075659800, 38239221200, 37085648670, 38234973300, 37086941104, 37086348210, 37086040304, 37086461428, 37087885287, 37403523500, 37072261700, 37085387374, 37087883229, 37589354900, 38191575100]",107,"[{'year': '2006', 'numRecords': 1}, {'year': '2007', 'numRecords': 1}, {'year': '2008', 'numRecords': 3}, {'year': '2009', 'numRecords': 2}, {'year': '2010', 'numRecords': 1}, {'year': '2011', 'numRecords': 9}, {'year': '2012', 'numRecords': 6}, {'year': '2013', 'numRecords': 14}, {'year': '2014', 'numRecords': 15}, {'year': '2015', 'numRecords': 9}, {'year': '2016', 'numRecords': 9}, {'year': '2017', 'numRecords': 14}, {'year': '2018', 'numRecords': 12}, {'year': '2019', 'numRecords': 10}, {'year': '2020', 'numRecords': 1}]","['Chanchal K. Roy received the Ph.D. degree from Queen’s University, in 2009. He is currently a Professor of software engineering/computer science with the University of Saskatchewan, Canada. While he has been working on a broad range of topics in computer science, his chief research interest is software engineering. In particular, he is interested in software maintenance and evolution, including clone detection and analysis, program analysis, reverse engineering, empirical software engineering, and mining software repositories. He has served or has been serving in the organizing and/or program committee of major software engineering conferences, and has been a Reviewer of major computer science journals.']","software maintenance,application program interfaces,public domain software,data mining,learning (artificial intelligence),program debugging,query processing,question answering (information retrieval),software reusability,source code (software),Java,data analysis,natural language processing,program diagnostics,Big Data,Internet,crowdsourcing,evolutionary computation,feature extraction,object-oriented methods,object-oriented programming,search engines,software libraries,vocabulary,workflow management software,","[{'term': 'software maintenance', 'numRecords': 35}, {'term': 'application program interfaces', 'numRecords': 11}, {'term': 'public domain software', 'numRecords': 22}, {'term': 'data mining', 'numRecords': 14}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'program debugging', 'numRecords': 8}, {'term': 'query processing', 'numRecords': 5}, {'term': 'question answering (information retrieval)', 'numRecords': 4}, {'term': 'software reusability', 'numRecords': 7}, {'term': 'source code (software)', 'numRecords': 20}, {'term': 'Java', 'numRecords': 16}, {'term': 'data analysis', 'numRecords': 3}, {'term': 'natural language processing', 'numRecords': 4}, {'term': 'program diagnostics', 'numRecords': 11}, {'term': 'Big Data', 'numRecords': 2}, {'term': 'Internet', 'numRecords': 3}, {'term': 'crowdsourcing', 'numRecords': 1}, {'term': 'evolutionary computation', 'numRecords': 2}, {'term': 'feature extraction', 'numRecords': 2}, {'term': 'object-oriented methods', 'numRecords': 1}, {'term': 'object-oriented programming', 'numRecords': 2}, {'term': 'search engines', 'numRecords': 4}, {'term': 'software libraries', 'numRecords': 4}, {'term': 'vocabulary', 'numRecords': 2}, {'term': 'workflow management software', 'numRecords': 2}]",https://ieeexplore.ieee.org//mediastore_new/IEEE/content/freeimages/6287639/8948470/8981907/roy-2971545-small.gif
156,37087235342,Hongxuan Liu,Hongxuan,Liu,Peking University,"[37086039413, 37085888100, 37086050265, 37086872571]",1,"[{'year': '2019', 'numRecords': 1}]",,"Android (operating system),digital signatures,","[{'term': 'Android (operating system)', 'numRecords': 1}, {'term': 'digital signatures', 'numRecords': 1}]",
157,37085722394,Guilherme Cavalcanti,Guilherme,Cavalcanti,Federal University of Pernambuco,"[37064273300, 37315669800, 37332218300, 37086228159, 37086583653, 37329918200, 37087233780]",6,"[{'year': '2015', 'numRecords': 1}, {'year': '2017', 'numRecords': 1}, {'year': '2018', 'numRecords': 2}, {'year': '2019', 'numRecords': 2}]",,"configuration management,merging,software maintenance,Java,authoring languages,productivity,public domain software,software development management,text analysis,source code (software),","[{'term': 'configuration management', 'numRecords': 2}, {'term': 'merging', 'numRecords': 2}, {'term': 'software maintenance', 'numRecords': 2}, {'term': 'Java', 'numRecords': 1}, {'term': 'authoring languages', 'numRecords': 1}, {'term': 'productivity', 'numRecords': 1}, {'term': 'public domain software', 'numRecords': 1}, {'term': 'software development management', 'numRecords': 1}, {'term': 'text analysis', 'numRecords': 1}, {'term': 'source code (software)', 'numRecords': 1}]",
158,37086798862,Yepang Liu,Yepang,Liu,Southern University of Science and Technology,"[37275216500, 37085387826, 37086801037, 37085401167, 37086178015, 37552938700, 37086951520, 37087233282, 37087234551, 37085881550, 37086462619, 37085876454, 37086951796, 38503692000, 37087131850]",4,"[{'year': '2019', 'numRecords': 4}]",,"application program interfaces,Android (operating system),mobile computing,Java,data analysis,data mining,learning (artificial intelligence),optimisation,program diagnostics,program testing,security of data,smart phones,","[{'term': 'application program interfaces', 'numRecords': 3}, {'term': 'Android (operating system)', 'numRecords': 2}, {'term': 'mobile computing', 'numRecords': 2}, {'term': 'Java', 'numRecords': 1}, {'term': 'data analysis', 'numRecords': 1}, {'term': 'data mining', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'optimisation', 'numRecords': 1}, {'term': 'program diagnostics', 'numRecords': 1}, {'term': 'program testing', 'numRecords': 1}, {'term': 'security of data', 'numRecords': 1}, {'term': 'smart phones', 'numRecords': 1}]",
159,37085548381,Ming Gu,Ming,Gu,Tsinghua University,"[37086843034, 37085553474, 37087230782, 37087235091, 37074437200, 37087233014]",2,"[{'year': '2014', 'numRecords': 1}, {'year': '2019', 'numRecords': 1}]",,"C language,computability,data flow analysis,formal verification,learning (artificial intelligence),search problems,temporal logic,","[{'term': 'C language', 'numRecords': 1}, {'term': 'computability', 'numRecords': 1}, {'term': 'data flow analysis', 'numRecords': 1}, {'term': 'formal verification', 'numRecords': 1}, {'term': 'learning (artificial intelligence)', 'numRecords': 1}, {'term': 'search problems', 'numRecords': 1}, {'term': 'temporal logic', 'numRecords': 1}]",
160,37087233014,Min Zhou,Min,Zhou,Tsinghua University,"[37086843034, 37085548381, 37087230782, 37087235091]",1,"[{'year': '2019', 'numRecords': 1}]",,"C language,data flow analysis,","[{'term': 'C language', 'numRecords': 1}, {'term': 'data flow analysis', 'numRecords': 1}]",
